    4.05000e+01    8.85000e+01   -2.00393e-01    3.68853e+00
    4.05000e+01    1.04500e+02   -2.26804e-01    3.80469e+00
    4.05000e+01    1.20500e+02   -2.14403e-01    3.46837e+00
    4.05000e+01    1.36500e+02   -1.60960e-01    2.81168e+00
    4.05000e+01    1.52500e+02   -7.39038e-02    2.02695e+00
    4.05000e+01    1.68500e+02    3.45711e-02    1.27437e+00
    4.05000e+01    1.84500e+02    1.38294e-01    6.50831e-01
    4.05000e+01    2.00500e+02    1.83808e-01    2.34540e-01
    4.05000e+01    2.16500e+02    8.38084e-02    1.54540e-01
    4.05000e+01    2.32500e+02   -2.61916e-02    3.14540e-01
    4.05000e+01    2.48500e+02   -5.61916e-02    1.64540e-01
    4.05000e+01    2.64500e+02    8.56803e-02    3.40117e-02
    4.05000e+01    2.80500e+02    2.93482e-01   -1.30645e-01
    5.65000e+01    8.50000e+00    2.83808e-01    2.44540e-01
    5.65000e+01    2.45000e+01   -2.39928e-01    9.06835e-01
    5.65000e+01    4.05000e+01   -4.98012e-01    1.95626e+00
    5.65000e+01    5.65000e+01   -5.48693e-01    3.19115e+00
    5.65000e+01    7.25000e+01   -5.32360e-01    4.31192e+00
    5.65000e+01    8.85000e+01   -5.29624e-01    5.06653e+00
    5.65000e+01    1.04500e+02   -5.15392e-01    5.20125e+00
    5.65000e+01    1.20500e+02   -4.36540e-01    4.62733e+00
    5.65000e+01    1.36500e+02   -3.10866e-01    3.62859e+00
    5.65000e+01    1.52500e+02   -1.73750e-01    2.56605e+00
    5.65000e+01    1.68500e+02   -3.76881e-02    1.63909e+00
    5.65000e+01    1.84500e+02    8.04270e-02    9.25996e-01
    5.65000e+01    2.00500e+02    1.35201e-01    4.74987e-01
    5.65000e+01    2.16500e+02    8.74459e-02    3.18789e-01
    5.65000e+01    2.32500e+02   -7.09079e-03    3.15594e-01
    5.65000e+01    2.48500e+02   -5.89601e-02    2.18359e-01
    5.65000e+01    2.64500e+02    1.01611e-02    9.05176e-02
    5.65000e+01    2.80500e+02    1.74862e-01   -5.18351e-02
    7.25000e+01    8.50000e+00   -5.22081e-01    5.61778e-01
    7.25000e+01    2.45000e+01   -1.03006e+00    1.24353e+00
    7.25000e+01    4.05000e+01   -1.17577e+00    2.31507e+00
    7.25000e+01    5.65000e+01   -1.02213e+00    3.62308e+00
    7.25000e+01    7.25000e+01   -8.16533e-01    4.85445e+00
    7.25000e+01    8.85000e+01   -7.18411e-01    5.78670e+00
    7.25000e+01    1.04500e+02   -6.71588e-01    6.00133e+00
    7.25000e+01    1.20500e+02   -5.18893e-01    5.12170e+00
    7.25000e+01    1.36500e+02   -3.45803e-01    3.79593e+00
    7.25000e+01    1.52500e+02   -2.06257e-01    2.58586e+00
    7.25000e+01    1.68500e+02   -8.11138e-02    1.64267e+00
    7.25000e+01    1.84500e+02    3.14750e-02    9.76406e-01
    7.25000e+01    2.00500e+02    1.04159e-01    5.73253e-01
    7.25000e+01    2.16500e+02    1.10958e-01    3.93027e-01
    7.25000e+01    2.32500e+02    6.15859e-02    3.21667e-01
    7.25000e+01    2.48500e+02    9.59866e-03    2.36907e-01
    7.25000e+01    2.64500e+02    2.68759e-02    1.21420e-01
    7.25000e+01    2.80500e+02    1.36907e-01   -1.37398e-02
    8.85000e+01    8.50000e+00   -1.38187e+00    4.43717e-01
    8.85000e+01    2.45000e+01   -2.00235e+00    8.85061e-01
    8.85000e+01    4.05000e+01   -2.07732e+00    1.79791e+00
    8.85000e+01    5.65000e+01   -1.58685e+00    3.08061e+00
    8.85000e+01    7.25000e+01   -1.01589e+00    4.21317e+00
    8.85000e+01    8.85000e+01   -6.55109e-01    5.17641e+00
    8.85000e+01    1.04500e+02   -5.56192e-01    5.57454e+00
    8.85000e+01    1.20500e+02   -3.36997e-01    4.36210e+00
    8.85000e+01    1.36500e+02   -2.28377e-01    2.98805e+00
    8.85000e+01    1.52500e+02   -1.78206e-01    1.94381e+00
    8.85000e+01    1.68500e+02   -1.06721e-01    1.21451e+00
    8.85000e+01    1.84500e+02   -8.11311e-03    7.36323e-01
    8.85000e+01    2.00500e+02    8.89525e-02    4.63753e-01
    8.85000e+01    2.16500e+02    1.52351e-01    3.43750e-01
    8.85000e+01    2.32500e+02    1.49359e-01    2.87722e-01
    8.85000e+01    2.48500e+02    8.50441e-02    2.09915e-01
    8.85000e+01    2.64500e+02    6.76944e-02    1.04052e-01
    8.85000e+01    2.80500e+02    1.40539e-01   -1.99437e-02
    1.04500e+02    8.50000e+00   -2.12732e+00   -8.46320e-03
    1.04500e+02    2.45000e+01   -3.06573e+00   -1.56383e-01
    1.04500e+02    4.05000e+01   -3.41895e+00    7.21574e-02
    1.04500e+02    5.65000e+01   -2.62619e+00    1.07454e+00
    1.04500e+02    7.25000e+01   -1.32645e+00    1.98756e+00
    1.04500e+02    8.85000e+01   -2.73391e-01    2.83826e+00
    1.04500e+02    1.04500e+02    1.36415e-01    2.90382e+00
    1.04500e+02    1.20500e+02    1.52626e-01    2.03796e+00
    1.04500e+02    1.36500e+02   -3.60310e-02    1.25276e+00
    1.04500e+02    1.52500e+02   -1.59912e-01    7.72091e-01
    1.04500e+02    1.68500e+02   -1.53085e-01    4.58922e-01
    1.04500e+02    1.84500e+02   -6.47928e-02    2.67172e-01
    1.04500e+02    2.00500e+02    5.38508e-02    1.78654e-01
    1.04500e+02    2.16500e+02    1.63361e-01    1.66583e-01
    1.04500e+02    2.32500e+02    2.13808e-01    1.74540e-01
    1.04500e+02    2.48500e+02    1.23808e-01    1.14540e-01
    1.04500e+02    2.64500e+02    1.00418e-01    2.89404e-02
    1.04500e+02    2.80500e+02    1.58408e-01   -7.40120e-02
    1.20500e+02    8.50000e+00   -2.46372e+00   -4.51143e-01
    1.20500e+02    2.45000e+01   -3.75547e+00   -1.32828e+00
    1.20500e+02    4.05000e+01   -4.72250e+00   -2.27617e+00
    1.20500e+02    5.65000e+01   -4.65619e+00   -2.77546e+00
    1.20500e+02    7.25000e+01   -1.69619e+00   -1.06546e+00
    1.20500e+02    8.85000e+01    1.47030e-01   -4.44458e-02
    1.20500e+02    1.04500e+02    8.13169e-01   -1.00847e-03
    1.20500e+02    1.20500e+02    4.73808e-01   -6.15460e-01
    1.20500e+02    1.36500e+02   -6.57373e-02   -5.84645e-01
    1.20500e+02    1.52500e+02   -2.57745e-01   -4.54794e-01
    1.20500e+02    1.68500e+02   -2.51476e-01   -3.58122e-01
    1.20500e+02    1.84500e+02   -1.53037e-01   -2.78296e-01
    1.20500e+02    2.00500e+02   -2.23799e-02   -1.96274e-01
    1.20500e+02    2.16500e+02    9.60953e-02   -1.12145e-01
    1.20500e+02    2.32500e+02    1.51781e-01   -5.46724e-02
    1.20500e+02    2.48500e+02    1.27957e-01   -5.66828e-02
    1.20500e+02    2.64500e+02    1.20859e-01   -1.01000e-01
    1.20500e+02    2.80500e+02    1.78259e-01   -1.71226e-01
    1.36500e+02    8.50000e+00   -2.13295e+00   -4.94024e-01
    1.36500e+02    2.45000e+01   -3.47832e+00   -1.78623e+00
    1.36500e+02    4.05000e+01   -4.40974e+00   -3.17420e+00
    1.36500e+02    5.65000e+01   -4.03237e+00   -3.80251e+00
    1.36500e+02    7.25000e+01   -1.86419e+00   -3.00977e+00
    1.36500e+02    8.85000e+01    2.23834e-01   -2.10621e+00
    1.36500e+02    1.04500e+02    1.11381e+00   -1.77546e+00
    1.36500e+02    1.20500e+02   -1.61916e-02   -1.77546e+00
    1.36500e+02    1.36500e+02   -3.77138e-01   -1.60231e+00
    1.36500e+02    1.52500e+02   -4.27117e-01   -1.27367e+00
    1.36500e+02    1.68500e+02   -3.65294e-01   -9.74686e-01
    1.36500e+02    1.84500e+02   -2.47701e-01   -7.39151e-01
    1.36500e+02    2.00500e+02   -1.14544e-01   -5.54457e-01
    1.36500e+02    2.16500e+02   -1.47919e-04   -4.10535e-01
    1.36500e+02    2.32500e+02    6.83057e-02   -3.12198e-01
    1.36500e+02    2.48500e+02    9.44910e-02   -2.66194e-01
    1.36500e+02    2.64500e+02    1.23230e-01   -2.65012e-01
    1.36500e+02    2.80500e+02    1.94706e-01   -2.97334e-01
    1.52500e+02    8.50000e+00   -1.19391e+00   -8.19391e-02
    1.52500e+02    2.45000e+01   -2.38559e+00   -1.47248e+00
    1.52500e+02    4.05000e+01   -3.10979e+00   -2.87788e+00
    1.52500e+02    5.65000e+01   -2.81496e+00   -3.61864e+00
    1.52500e+02    7.25000e+01   -1.49987e+00   -3.48056e+00
    1.52500e+02    8.85000e+01   -6.04753e-02   -2.96403e+00
    1.52500e+02    1.04500e+02    4.97306e-01   -2.53865e+00
    1.52500e+02    1.20500e+02   -2.39011e-02   -2.24763e+00
    1.52500e+02    1.36500e+02   -4.17391e-01   -1.95032e+00
    1.52500e+02    1.52500e+02   -4.80836e-01   -1.60632e+00
    1.52500e+02    1.68500e+02   -4.17252e-01   -1.28392e+00
    1.52500e+02    1.84500e+02   -3.04623e-01   -1.02216e+00
    1.52500e+02    2.00500e+02   -1.81840e-01   -8.18276e-01
    1.52500e+02    2.16500e+02   -7.49302e-02   -6.60608e-01
    1.52500e+02    2.32500e+02    2.80965e-03   -5.44629e-01
    1.52500e+02    2.48500e+02    5.84196e-02   -4.70188e-01
    1.52500e+02    2.64500e+02    1.18040e-01   -4.34526e-01
    1.52500e+02    2.80500e+02    2.10274e-01   -4.32807e-01
    1.68500e+02    8.50000e+00   -1.61916e-02    3.54540e-01
    1.68500e+02    2.45000e+01   -1.07858e+00   -1.01151e+00
    1.68500e+02    4.05000e+01   -1.74262e+00   -2.28873e+00
    1.68500e+02    5.65000e+01   -1.70020e+00   -3.05190e+00
    1.68500e+02    7.25000e+01   -1.04050e+00   -3.20593e+00
    1.68500e+02    8.85000e+01   -2.64427e-01   -2.96148e+00
    1.68500e+02    1.04500e+02    8.19537e-02   -2.58939e+00
    1.68500e+02    1.20500e+02   -7.59264e-02   -2.22012e+00
    1.68500e+02    1.36500e+02   -3.18577e-01   -1.87474e+00
    1.68500e+02    1.52500e+02   -4.12124e-01   -1.56365e+00
    1.68500e+02    1.68500e+02   -3.86172e-01   -1.30946e+00
    1.68500e+02    1.84500e+02   -3.02324e-01   -1.11530e+00
    1.68500e+02    2.00500e+02   -2.02164e-01   -9.63004e-01
    1.68500e+02    2.16500e+02   -1.09301e-01   -8.35433e-01
    1.68500e+02    2.32500e+02   -3.12762e-02   -7.27784e-01
    1.68500e+02    2.48500e+02    3.93205e-02   -6.43448e-01
    1.68500e+02    2.64500e+02    1.20515e-01   -5.86554e-01
    1.68500e+02    2.80500e+02    2.32889e-01   -5.59042e-01
    1.84500e+02    8.50000e+00    8.83808e-01    3.45404e-02
    1.84500e+02    2.45000e+01   -2.74772e-03   -8.60137e-01
    1.84500e+02    4.05000e+01   -6.30724e-01   -1.77646e+00
    1.84500e+02    5.65000e+01   -8.06971e-01   -2.40335e+00
    1.84500e+02    7.25000e+01   -5.93186e-01   -2.62012e+00
    1.84500e+02    8.85000e+01   -2.56827e-01   -2.49677e+00
    1.84500e+02    1.04500e+02   -7.42906e-02   -2.18395e+00
    1.84500e+02    1.20500e+02   -1.12658e-01   -1.81502e+00
    1.84500e+02    1.36500e+02   -2.34478e-01   -1.48396e+00
    1.84500e+02    1.52500e+02   -3.09081e-01   -1.25027e+00
    1.84500e+02    1.68500e+02   -3.05746e-01   -1.12321e+00
    1.84500e+02    1.84500e+02   -2.49765e-01   -1.06024e+00
    1.84500e+02    2.00500e+02   -1.75226e-01   -1.00761e+00
    1.84500e+02    2.16500e+02   -1.01673e-01   -9.38613e-01
    1.84500e+02    2.32500e+02   -3.13810e-02   -8.55781e-01
    1.84500e+02    2.48500e+02    4.44907e-02   -7.73709e-01
    1.84500e+02    2.64500e+02    1.40029e-01   -7.06035e-01
    1.84500e+02    2.80500e+02    2.70231e-01   -6.61404e-01
    2.00500e+02    8.50000e+00    1.57714e+00    5.69256e-03
    2.00500e+02    2.45000e+01    8.00451e-01   -6.85211e-01
    2.00500e+02    4.05000e+01    1.99131e-01   -1.31894e+00
    2.00500e+02    5.65000e+01   -1.22083e-01   -1.76950e+00
    2.00500e+02    7.25000e+01   -1.87143e-01   -1.94171e+00
    2.00500e+02    8.85000e+01   -1.26116e-01   -1.84341e+00
    2.00500e+02    1.04500e+02   -7.72182e-02   -1.55582e+00
    2.00500e+02    1.20500e+02   -9.67271e-02   -1.19422e+00
    2.00500e+02    1.36500e+02   -1.59690e-01   -8.92991e-01
    2.00500e+02    1.52500e+02   -2.12321e-01   -7.65759e-01
    2.00500e+02    1.68500e+02   -2.11273e-01   -8.15234e-01
    2.00500e+02    1.84500e+02   -1.66700e-01   -9.28191e-01
    2.00500e+02    2.00500e+02   -1.12548e-01   -9.95744e-01
    2.00500e+02    2.16500e+02   -6.06528e-02   -9.88694e-01
    2.00500e+02    2.32500e+02   -2.72594e-03   -9.30967e-01
    2.00500e+02    2.48500e+02    7.38617e-02   -8.54738e-01
    2.00500e+02    2.64500e+02    1.80647e-01   -7.83012e-01
    2.00500e+02    2.80500e+02    3.27931e-01   -7.29163e-01
    2.16500e+02    8.50000e+00    2.16398e+00    1.59424e-01
    2.16500e+02    2.45000e+01    1.43123e+00   -3.88003e-01
    2.16500e+02    4.05000e+01    8.29361e-01   -8.55668e-01
    2.16500e+02    5.65000e+01    4.10541e-01   -1.17245e+00
    2.16500e+02    7.25000e+01    1.69536e-01   -1.28219e+00
    2.16500e+02    8.85000e+01    4.99142e-02   -1.17725e+00
    2.16500e+02    1.04500e+02   -1.10776e-02   -9.00288e-01
    2.16500e+02    1.20500e+02   -4.73729e-02   -5.37753e-01
    2.16500e+02    1.36500e+02   -8.67376e-02   -2.45970e-01
    2.16500e+02    1.52500e+02   -1.40958e-01   -2.29109e-01
    2.16500e+02    1.68500e+02   -1.25317e-01   -4.96291e-01
    2.16500e+02    1.84500e+02   -6.89198e-02   -8.04945e-01
    2.16500e+02    2.00500e+02   -3.00730e-02   -9.71931e-01
    2.16500e+02    2.16500e+02   -1.75030e-03   -9.98243e-01
    2.16500e+02    2.32500e+02    4.43477e-02   -9.51440e-01
    2.16500e+02    2.48500e+02    1.23807e-01   -8.79939e-01
    2.16500e+02    2.64500e+02    2.44045e-01   -8.09787e-01
    2.16500e+02    2.80500e+02    4.10574e-01   -7.54732e-01
    2.32500e+02    8.50000e+00    2.69419e+00    3.87018e-01
    2.32500e+02    2.45000e+01    1.96843e+00   -4.57394e-02
    2.32500e+02    4.05000e+01    1.34621e+00   -4.01575e-01
    2.32500e+02    5.65000e+01    8.53626e-01   -6.31570e-01
    2.32500e+02    7.25000e+01    4.91845e-01   -7.01605e-01
    2.32500e+02    8.85000e+01    2.39439e-01   -6.05672e-01
    2.32500e+02    1.04500e+02    7.40488e-02   -3.70536e-01
    2.32500e+02    1.20500e+02   -1.11245e-02   -5.41780e-02
    2.32500e+02    1.36500e+02   -3.61916e-02    2.24540e-01
    2.32500e+02    1.52500e+02   -1.16192e-01    1.64540e-01
    2.32500e+02    1.68500e+02   -5.56135e-02   -2.97220e-01
    2.32500e+02    1.84500e+02    3.10196e-02   -7.53125e-01
    2.32500e+02    2.00500e+02    4.62132e-02   -9.36918e-01
    2.32500e+02    2.16500e+02    5.24426e-02   -9.48114e-01
    2.32500e+02    2.32500e+02    9.86868e-02   -9.02178e-01
    2.32500e+02    2.48500e+02    1.92086e-01   -8.40231e-01
    2.32500e+02    2.64500e+02    3.33255e-01   -7.80633e-01
    2.32500e+02    2.80500e+02    5.23784e-01   -7.33860e-01
    2.48500e+02    8.50000e+00    3.20260e+00    6.43768e-01
    2.48500e+02    2.45000e+01    2.46605e+00    2.97982e-01
    2.48500e+02    4.05000e+01    1.81539e+00    1.83832e-02
    2.48500e+02    5.65000e+01    1.26393e+00   -1.61537e-01
    2.48500e+02    7.25000e+01    8.13862e-01   -2.22279e-01
    2.48500e+02    8.85000e+01    4.57496e-01   -1.66079e-01
    2.48500e+02    1.04500e+02    1.89317e-01   -2.32068e-02
    2.48500e+02    1.20500e+02    2.13349e-02    1.41476e-01
    2.48500e+02    1.36500e+02   -6.61916e-02    2.34540e-01
    2.48500e+02    1.52500e+02   -5.61916e-02    1.64540e-01
    2.48500e+02    1.68500e+02   -1.60094e-02   -2.04287e-01
    2.48500e+02    1.84500e+02    7.38084e-02   -6.65460e-01
    2.48500e+02    2.00500e+02    5.70075e-02   -7.72691e-01
    2.48500e+02    2.16500e+02    8.22422e-02   -7.84543e-01
    2.48500e+02    2.32500e+02    1.59842e-01   -7.64705e-01
    2.48500e+02    2.48500e+02    2.84886e-01   -7.30698e-01
    2.48500e+02    2.64500e+02    4.56492e-01   -6.95038e-01
    2.48500e+02    2.80500e+02    6.76134e-01   -6.67002e-01
    2.64500e+02    8.50000e+00    3.71702e+00    9.04949e-01
    2.64500e+02    2.45000e+01    2.96308e+00    6.22646e-01
    2.64500e+02    4.05000e+01    2.28426e+00    3.93115e-01
    2.64500e+02    5.65000e+01    1.68788e+00    2.37933e-01
    2.64500e+02    7.25000e+01    1.17650e+00    1.66022e-01
    2.64500e+02    8.85000e+01    7.49039e-01    1.67931e-01
    2.64500e+02    1.04500e+02    4.08843e-01    2.10771e-01
    2.64500e+02    1.20500e+02    1.93808e-01    2.34540e-01
    2.64500e+02    1.36500e+02    1.93808e-01    1.84540e-01
    2.64500e+02    1.52500e+02    9.06524e-02    1.56965e-01
    2.64500e+02    1.68500e+02   -7.48509e-03    9.40061e-03
    2.64500e+02    1.84500e+02   -7.61916e-02   -1.75460e-01
    2.64500e+02    2.00500e+02    1.12525e-02   -3.94747e-01
    2.64500e+02    2.16500e+02    1.21315e-01   -5.05044e-01
    2.64500e+02    2.32500e+02    2.54738e-01   -5.49503e-01
    2.64500e+02    2.48500e+02    4.21908e-01   -5.61978e-01
    2.64500e+02    2.64500e+02    6.28716e-01   -5.61534e-01
    2.64500e+02    2.80500e+02    8.79596e-01   -5.60448e-01
    2.80500e+02    8.50000e+00    4.25913e+00    1.15738e+00
    2.80500e+02    2.45000e+01    3.48729e+00    9.20621e-01
    2.80500e+02    4.05000e+01    2.78503e+00    7.23369e-01
    2.80500e+02    5.65000e+01    2.15746e+00    5.78790e-01
    2.80500e+02    7.25000e+01    1.60875e+00    4.89583e-01
    2.80500e+02    8.85000e+01    1.14415e+00    4.44615e-01
    2.80500e+02    1.04500e+02    7.77713e-01    4.17962e-01
    2.80500e+02    1.20500e+02    5.45546e-01    3.75999e-01
    2.80500e+02    1.36500e+02    4.33168e-01    3.18790e-01
    2.80500e+02    1.52500e+02    2.94854e-01    2.84135e-01
    2.80500e+02    1.68500e+02    1.45341e-01    2.26885e-01
    2.80500e+02    1.84500e+02    6.62722e-02    1.15660e-01
    2.80500e+02    2.00500e+02    1.25470e-01   -5.76998e-02
    2.80500e+02    2.16500e+02    2.60767e-01   -2.07354e-01
    2.80500e+02    2.32500e+02    4.29885e-01   -3.03018e-01
    2.80500e+02    2.48500e+02    6.30841e-01   -3.60280e-01
    2.80500e+02    2.64500e+02    8.68483e-01   -3.96636e-01
    2.80500e+02    2.80500e+02    1.14780e+00   -4.25254e-01
