0.00022344,-7.794e-05
0.00019511,-7.5995e-05
0.00015147,-7.4481e-05
0.00010012,-6.9648e-05
3.3479e-05,-6.8439e-05
-3.749e-05,-6.5278e-05
-0.00012515,-6.9598e-05
-0.00021425,-7.2051e-05
-0.00032325,-8.5588e-05
-0.00042924,-9.0119e-05
-0.00055482,-0.00011024
-0.00067368,-0.0001138
-0.00081944,-0.00013249
-0.00093666,-0.0001491
-0.0010652,-0.00013861
-0.0011178,-0.00012563
-0.0011922,-7.5515e-05
-0.0012601,-4.8873e-05
-0.0012229,-1.2583e-05
-0.0012024,2.2049e-05
-0.0011163,5.3582e-05
-0.0010242,7.4982e-05
-0.00089429,8.9788e-05
-0.00076444,9.3457e-05
-0.00061701,9.0447e-05
-0.00047892,7.9054e-05
-0.0003385,6.3548e-05
-0.00021428,4.3785e-05
-9.7618e-05,2.2963e-05
-4.671e-07,1.6678e-06
8.3591e-05,-1.8366e-05
0.00014781,-3.6115e-05
0.00019644,-5.1383e-05
0.00022693,-6.2701e-05
0.00024117,-7.1415e-05
0.00024025,-7.5503e-05
0.00022159,4.0219e-05
0.00019124,4.2987e-05
0.00015288,5.3336e-05
9.9055e-05,6.3417e-05
4.1606e-05,7.9513e-05
-3.2566e-05,9.0402e-05
-0.00010721,0.00010556
-0.00020288,0.00010938
-0.00029681,0.00011854
-0.00041979,0.00010587
-0.00054056,0.0001102
-0.00069102,9.5562e-05
-0.00081079,0.00010894
-0.00096712,0.00013383
-0.00109,0.00014586
-0.0012536,0.00018628
-0.0013309,0.00019846
-0.0013312,0.00025367
-0.0013723,0.00030108
-0.0013065,0.00034262
-0.0012402,0.00037215
-0.0011151,0.00039159
-0.00098731,0.00039392
-0.00082862,0.00038512
-0.00067791,0.00036255
-0.00051737,0.00033268
-0.0003738,0.00029536
-0.00023418,0.00025582
-0.00011609,0.0002149
-9.7007e-06,0.00017581
7.444e-05,0.00013985
0.0001432,0.00010812
0.00019154,8.24e-05
0.00022326,6.1781e-05
0.00023795,4.8763e-05
0.00023613,4.0431e-05
0.00021223,0.00015729
0.00018375,0.00016834
0.00013951,0.00018359
9.1909e-05,0.00021015
2.8323e-05,0.00023593
-3.3859e-05,0.00027061
-0.00011561,0.00029673
-0.00019378,0.0003295
-0.00030089,0.00034385
-0.00040288,0.00037446
-0.00054248,0.00037337
-0.00067684,0.00039285
-0.00087859,0.00038585
-0.0010387,0.00038534
-0.001219,0.00042787
-0.0013098,0.00045862
-0.0014257,0.00054997
-0.0015416,0.00060092
-0.0015003,0.00065804
-0.0014798,0.00070505
-0.0013654,0.00073655
-0.0012455,0.0007438
-0.0010751,0.00073372
-0.00091086,0.00070204
-0.00072644,0.00065797
-0.00056038,0.00060118
-0.00039372,0.00053979
-0.00025182,0.00047487
-0.0001201,0.00041186
-1.4329e-05,0.00035222
7.6174e-05,0.00029847
0.00014283,0.00025252
0.00019234,0.00021426
0.00022192,0.00018643
0.00023417,0.00016653
0.00023151,0.00015848
0.00020015,0.00027593
0.00016211,0.00029036
0.00011969,0.00032209
6.1605e-05,0.00035918
6.3428e-06,0.00041206
-6.5902e-05,0.00046259
-0.0001305,0.000525
-0.00021984,0.00057232
-0.00030167,0.00062866
-0.00042735,0.00064639
-0.00055333,0.00068677
-0.00073748,0.00069308
-0.00088109,0.00073435
