3.9554e-12,-1.6322e-12
3.8046e-12,-1.9675e-12
3.957e-12,-1.6318e-12
3.8099e-12,-1.9649e-12
3.9595e-12,-1.6314e-12
3.8172e-12,-1.962e-12
3.9627e-12,-1.6315e-12
3.8298e-12,-1.9583e-12
4.017e-12,-1.6206e-12
4.2577e-12,-1.8501e-12
3.4322e-12,-1.5272e-12
4.2186e-12,-2.047e-12
2.8726e-12,-3.0335e-12
4.8049e-12,-7.3957e-13
3.6135e-12,-1.854e-12
3.7918e-12,-4.4083e-13
4.4727e-12,-3.1757e-12
3.4409e-12,-1.6849e-12
4.085e-12,-1.6241e-12
3.8281e-12,-1.9965e-12
3.9888e-12,-1.6259e-12
3.8114e-12,-1.9853e-12
3.9792e-12,-1.6304e-12
3.807e-12,-1.9824e-12
3.9716e-12,-1.6323e-12
3.8032e-12,-1.98e-12
3.9654e-12,-1.633e-12
3.8003e-12,-1.9779e-12
3.9608e-12,-1.6332e-12
3.7986e-12,-1.9759e-12
3.9576e-12,-1.6331e-12
3.7981e-12,-1.9739e-12
3.9557e-12,-1.6329e-12
3.7989e-12,-1.9719e-12
3.955e-12,-1.6326e-12
3.801e-12,-1.9698e-12
3.8031e-12,-1.9678e-12
3.9545e-12,-1.6318e-12
3.808e-12,-1.9645e-12
3.9562e-12,-1.6311e-12
3.8153e-12,-1.9609e-12
3.9588e-12,-1.6308e-12
3.8252e-12,-1.957e-12
3.9584e-12,-1.6322e-12
3.7872e-12,-1.9655e-12
3.5411e-12,-1.7394e-12
4.3872e-12,-2.053e-12
3.5934e-12,-1.5495e-12
4.9628e-12,-5.579e-13
3.0303e-12,-2.8602e-12
4.2163e-12,-1.7465e-12
4.0423e-12,-3.1667e-12
3.3433e-12,-4.3144e-13
4.3941e-12,-1.9188e-12
3.7289e-12,-1.9978e-12
3.9878e-12,-1.6142e-12
3.813e-12,-1.994e-12
3.989e-12,-1.6292e-12
3.8094e-12,-1.9888e-12
3.9789e-12,-1.6326e-12
3.8049e-12,-1.9851e-12
3.9706e-12,-1.6337e-12
3.8013e-12,-1.9818e-12
3.9642e-12,-1.6339e-12
3.799e-12,-1.9788e-12
3.9595e-12,-1.6337e-12
3.798e-12,-1.976e-12
3.9564e-12,-1.6333e-12
3.7983e-12,-1.9734e-12
3.9546e-12,-1.6329e-12
3.7999e-12,-1.9707e-12
3.9539e-12,-1.6324e-12
3.9526e-12,-1.6321e-12
3.806e-12,-1.9649e-12
3.9533e-12,-1.6312e-12
3.8129e-12,-1.9606e-12
3.9553e-12,-1.6304e-12
3.8231e-12,-1.9557e-12
3.9585e-12,-1.6303e-12
3.8409e-12,-1.95e-12
4.012e-12,-1.6199e-12
4.2816e-12,-1.8422e-12
3.4301e-12,-1.541e-12
4.2473e-12,-2.0312e-12
2.8659e-12,-3.0352e-12
4.807e-12,-7.3232e-13
3.6312e-12,-1.8544e-12
3.7992e-12,-4.3616e-13
4.5128e-12,-3.1808e-12
3.4318e-12,-1.7056e-12
4.1067e-12,-1.6134e-12
3.8303e-12,-2.0135e-12
4.0038e-12,-1.6263e-12
3.8128e-12,-1.9979e-12
3.989e-12,-1.6327e-12
3.8074e-12,-1.992e-12
3.9777e-12,-1.6346e-12
3.8028e-12,-1.9872e-12
3.969e-12,-1.6349e-12
3.7996e-12,-1.9829e-12
3.9625e-12,-1.6345e-12
3.7979e-12,-1.9791e-12
3.9579e-12,-1.634e-12
3.7977e-12,-1.9756e-12
3.9549e-12,-1.6335e-12
3.7989e-12,-1.9723e-12
3.9531e-12,-1.6328e-12
3.8015e-12,-1.9688e-12
3.804e-12,-1.9662e-12
3.9509e-12,-1.6318e-12
3.8104e-12,-1.9612e-12
3.952e-12,-1.6306e-12
3.8201e-12,-1.9553e-12
3.9546e-12,-1.6297e-12
3.8348e-12,-1.9489e-12
3.9548e-12,-1.6308e-12
3.8058e-12,-1.9548e-12
3.5333e-12,-1.7368e-12
4.4143e-12,-2.0274e-12
3.5927e-12,-1.5585e-12
5.0042e-12,-5.5056e-13
3.0669e-12,-2.8662e-12
4.2372e-12,-1.7494e-12
4.0755e-12,-3.1801e-12
3.337e-12,-4.3875e-13
4.4383e-12,-1.9109e-12
3.7353e-12,-2.0262e-12
4.0105e-12,-1.6133e-12
3.8172e-12,-2.0111e-12
4.0036e-12,-1.6321e-12
3.8112e-12,-2.0018e-12
3.9878e-12,-1.6358e-12
3.805e-12,-1.9947e-12
3.9757e-12,-1.6363e-12
3.8006e-12,-1.9886e-12
3.9668e-12,-1.6357e-12
3.7981e-12,-1.9834e-12
3.9604e-12,-1.635e-12
3.7972e-12,-1.9788e-12
3.9559e-12,-1.6342e-12
3.7979e-12,-1.9746e-12
3.9529e-12,-1.6335e-12
3.8001e-12,-1.9705e-12
3.9512e-12,-1.6328e-12
3.9489e-12,-1.6328e-12
3.8077e-12,-1.9626e-12
3.9488e-12,-1.6315e-12
3.8167e-12,-1.9561e-12
3.9505e-12,-1.6299e-12
3.8309e-12,-1.9482e-12
3.9545e-12,-1.6287e-12
3.8567e-12,-1.9388e-12
4.0097e-12,-1.6178e-12
4.3166e-12,-1.8302e-12
3.434e-12,-1.5557e-12
4.2905e-12,-2.0097e-12
2.8715e-12,-3.0363e-12
4.8217e-12,-7.2498e-13
3.6667e-12,-1.8562e-12
3.8187e-12,-4.318e-13
4.5752e-12,-3.1882e-12
3.4313e-12,-1.7356e-12
4.1411e-12,-1.6047e-12
3.8393e-12,-2.0383e-12
4.0261e-12,-1.6301e-12
3.8173e-12,-2.016e-12
4.0024e-12,-1.6374e-12
3.8086e-12,-2.0053e-12
3.9853e-12,-1.6383e-12
3.8023e-12,-1.9965e-12
3.973e-12,-1.6375e-12
3.7985e-12,-1.9893e-12
3.9642e-12,-1.6363e-12
3.7968e-12,-1.9832e-12
3.958e-12,-1.6352e-12
3.7969e-12,-1.9779e-12
3.9536e-12,-1.6344e-12
3.7986e-12,-1.9731e-12
3.9506e-12,-1.6337e-12
3.8021e-12,-1.9682e-12
3.8051e-12,-1.965e-12
3.946e-12,-1.6329e-12
3.8131e-12,-1.9579e-12
3.9463e-12,-1.6312e-12
3.8261e-12,-1.9491e-12
3.9492e-12,-1.629e-12
3.8476e-12,-1.9382e-12
3.952e-12,-1.6281e-12
3.8331e-12,-1.9388e-12
3.5299e-12,-1.731e-12
4.4611e-12,-1.9909e-12
3.609e-12,-1.5667e-12
5.0743e-12,-5.3888e-13
3.1376e-12,-2.872e-12
4.2868e-12,-1.7557e-12
4.1434e-12,-3.204e-12
3.3452e-12,-4.5734e-13
4.5086e-12,-1.9069e-12
3.754e-12,-2.0691e-12
4.046e-12,-1.6175e-12
3.8269e-12,-2.0377e-12
4.0243e-12,-1.6391e-12
3.8145e-12,-2.0207e-12
3.9992e-12,-1.6413e-12
3.805e-12,-2.0078e-12
3.9817e-12,-1.6399e-12
3.7992e-12,-1.9974e-12
3.9696e-12,-1.638e-12
3.7965e-12,-1.9891e-12
3.9612e-12,-1.6365e-12
3.796e-12,-1.9824e-12
3.9551e-12,-1.6354e-12
3.7972e-12,-1.9765e-12
3.9507e-12,-1.6347e-12
3.8002e-12,-1.9709e-12
3.9477e-12,-1.634e-12
3.9439e-12,-1.6347e-12
3.8097e-12,-1.9608e-12
3.9423e-12,-1.6335e-12
3.8211e-12,-1.9515e-12
3.9432e-12,-1.6309e-12
3.8406e-12,-1.9391e-12
3.9487e-12,-1.6273e-12
3.8788e-12,-1.9226e-12
4.0096e-12,-1.6128e-12
4.3708e-12,-1.8088e-12
3.4494e-12,-1.5707e-12
4.364e-12,-1.9756e-12
2.9048e-12,-3.0344e-12
4.8658e-12,-7.1677e-13
3.7423e-12,-1.8618e-12
3.8659e-12,-4.3033e-13
4.6856e-12,-3.2042e-12
3.4491e-12,-1.7877e-12
4.199e-12,-1.6025e-12
3.8592e-12,-2.08e-12
4.0596e-12,-1.6406e-12
3.825e-12,-2.0445e-12
4.0201e-12,-1.6456e-12
3.8096e-12,-2.0243e-12
3.9943e-12,-1.6434e-12
3.8006e-12,-2.009e-12
3.9773e-12,-1.6403e-12
3.7962e-12,-1.9974e-12
3.9658e-12,-1.6379e-12
3.7949e-12,-1.9883e-12
3.9577e-12,-1.6365e-12
3.7958e-12,-1.981e-12
3.9517e-12,-1.6358e-12
3.7983e-12,-1.9745e-12
3.9472e-12,-1.6353e-12
3.8027e-12,-1.9681e-12
3.8068e-12,-1.9644e-12
3.939e-12,-1.6362e-12
3.8166e-12,-1.9552e-12
3.9372e-12,-1.6346e-12
3.8333e-12,-1.9424e-12
3.9395e-12,-1.6305e-12
3.864e-12,-1.924e-12
3.9466e-12,-1.6248e-12
3.8742e-12,-1.9123e-12
3.5327e-12,-1.7181e-12
4.5499e-12,-1.9285e-12
3.6699e-12,-1.5689e-12
5.2193e-12,-5.1742e-13
3.3009e-12,-2.8791e-12
4.4185e-12,-1.7739e-12
4.303e-12,-3.2577e-12
3.3911e-12,-5.0745e-13
4.6351e-12,-1.9163e-12
3.7968e-12,-2.146e-12
4.1034e-12,-1.6334e-12
3.8434e-12,-2.0833e-12
4.0531e-12,-1.6521e-12
3.8178e-12,-2.0499e-12
4.0132e-12,-1.6486e-12
3.803e-12,-2.0261e-12
3.9884e-12,-1.6434e-12
3.796e-12,-2.009e-12
3.9725e-12,-1.6395e-12
3.7936e-12,-1.9965e-12
3.9617e-12,-1.6374e-12
3.7941e-12,-1.9869e-12
3.9538e-12,-1.6366e-12
3.7964e-12,-1.9791e-12
